ID,Migratory route codes,English Name,Migration end year,GPS_xx,GPS_yy
81.0,5.0,Osprey,2001.0,-71.59479993,19.4308584
82.0,5.0,Osprey,2001.0,-71.60207833,18.99625536
83.0,5.0,Osprey,2001.0,-71.27828195,18.87288571
84.0,5.0,Osprey,2001.0,-70.82192836,18.58035967
85.0,5.0,Osprey,2001.0,-70.36201626,18.33327966
86.0,5.0,Osprey,2001.0,-69.78912362,11.07843589
87.0,5.0,Osprey,2001.0,-72.08512396,9.930203264
88.0,5.0,Osprey,2001.0,-69.85877206,8.141256481
89.0,5.0,Osprey,2001.0,-68.78671091,7.12458817
90.0,5.0,Osprey,2001.0,-69.41520233,4.680443017
91.0,5.0,Osprey,2001.0,-68.82399057,2.70987369
92.0,6.0,Osprey,2001.0,-93.5001804,42.07607869
93.0,6.0,Osprey,2001.0,-89.14846358,40.1249162
94.0,6.0,Osprey,2001.0,-86.28188618,39.91942126
95.0,6.0,Osprey,2001.0,-85.2891026,37.52685168
96.0,6.0,Osprey,2001.0,-86.34243191,35.84419441
97.0,6.0,Osprey,2001.0,-83.45075937,32.65158309
98.0,6.0,Osprey,2001.0,-82.48494221,28.64073058
99.0,6.0,Osprey,2001.0,-77.8689359,21.3753452
100.0,6.0,Osprey,2001.0,-77.01641517,21.00333165
101.0,6.0,Osprey,2001.0,-75.90046634,20.7663889
102.0,6.0,Osprey,2001.0,-74.88708624,20.22293164
103.0,6.0,Osprey,2001.0,-73.03692965,19.82121744
104.0,6.0,Osprey,2001.0,-72.29704524,19.60002971
105.0,6.0,Osprey,2001.0,-71.59479993,19.4308584
106.0,6.0,Osprey,2001.0,-71.60207833,18.99625536
107.0,6.0,Osprey,2001.0,-71.27828195,18.87288571
108.0,6.0,Osprey,2001.0,-70.82192836,18.58035967
109.0,6.0,Osprey,2001.0,-70.36201626,18.33327966
110.0,6.0,Osprey,2001.0,-69.78912362,11.07843589
111.0,6.0,Osprey,2001.0,-72.08512396,9.930203264
112.0,6.0,Osprey,2001.0,-69.85877206,8.141256481
113.0,6.0,Osprey,2001.0,-68.78671091,7.12458817
114.0,6.0,Osprey,2001.0,-63.4863297,6.213313366
115.0,6.0,Osprey,2001.0,-61.39801946,2.084692212
116.0,7.0,Eleonora's Falcon,2007.0,2.910201923,39.5727056
117.0,7.0,Eleonora's Falcon,2007.0,4.204092564,36.67475691
118.0,7.0,Eleonora's Falcon,2007.0,4.835866168,36.57642653
119.0,7.0,Eleonora's Falcon,2007.0,5.438340767,36.13737688
120.0,7.0,Eleonora's Falcon,2007.0,5.874551087,35.41968942
121.0,7.0,Eleonora's Falcon,2007.0,6.996474887,34.98241371
122.0,7.0,Eleonora's Falcon,2007.0,7.855478326,35.06201318
123.0,7.0,Eleonora's Falcon,2007.0,7.990914542,33.94086784
124.0,7.0,Eleonora's Falcon,2007.0,8.887894016,33.29635507
125.0,7.0,Eleonora's Falcon,2007.0,9.949376316,32.00447628
126.0,7.0,Eleonora's Falcon,2007.0,10.87285129,30.2662983
127.0,7.0,Eleonora's Falcon,2007.0,12.95765779,30.32406497
128.0,7.0,Eleonora's Falcon,2007.0,12.78704688,27.95234178
129.0,7.0,Eleonora's Falcon,2007.0,15.00822333,27.08549977
130.0,7.0,Eleonora's Falcon,2007.0,15.58828767,24.61848074
131.0,7.0,Eleonora's Falcon,2007.0,22.19304581,23.79109077
132.0,7.0,Eleonora's Falcon,2007.0,18.55287228,18.34436332
133.0,7.0,Eleonora's Falcon,2007.0,15.2649558,15.13281125
134.0,7.0,Eleonora's Falcon,2007.0,14.37467169,13.66333455
135.0,7.0,Eleonora's Falcon,2007.0,16.18851288,12.55144956
136.0,7.0,Eleonora's Falcon,2007.0,16.33070894,11.23892046
137.0,7.0,Eleonora's Falcon,2007.0,18.63208214,11.4895541
138.0,7.0,Eleonora's Falcon,2007.0,20.58337533,10.81019561
139.0,7.0,Eleonora's Falcon,2007.0,22.5136615,9.822840516
140.0,7.0,Eleonora's Falcon,2007.0,24.45953532,10.87648074
141.0,7.0,Eleonora's Falcon,2007.0,26.09976852,8.248650007
142.0,7.0,Eleonora's Falcon,2007.0,29.92460903,6.648737202
143.0,7.0,Eleonora's Falcon,2007.0,28.67047809,5.548673477
144.0,7.0,Eleonora's Falcon,2007.0,31.19618453,4.768039102
145.0,7.0,Eleonora's Falcon,2007.0,31.28769694,3.523789486
146.0,7.0,Eleonora's Falcon,2007.0,31.10189338,3.056331939
147.0,7.0,Eleonora's Falcon,2007.0,31.15785621,2.480472341
148.0,7.0,Eleonora's Falcon,2007.0,30.97992332,1.603958286
149.0,7.0,Eleonora's Falcon,2007.0,31.15499885,1.38601597
150.0,7.0,Eleonora's Falcon,2007.0,31.08017519,0.944480688
151.0,7.0,Eleonora's Falcon,2007.0,31.66750535,0.502045233
152.0,7.0,Eleonora's Falcon,2007.0,31.91941763,0.162203782
153.0,7.0,Eleonora's Falcon,2007.0,31.33964524,-0.023170778
154.0,7.0,Eleonora's Falcon,2007.0,31.67205068,-0.291524827
155.0,7.0,Eleonora's Falcon,2007.0,31.39429449,-0.631887939
156.0,7.0,Eleonora's Falcon,2007.0,31.45392019,-1.880386146
157.0,7.0,Eleonora's Falcon,2007.0,31.89937238,-3.30131909
158.0,7.0,Eleonora's Falcon,2007.0,32.9368229,-3.75434089
159.0,7.0,Eleonora's Falcon,2007.0,32.82018705,-5.266038402
160.0,7.0,Eleonora's Falcon,2007.0,33.35152932,-8.228221706
161.0,7.0,Eleonora's Falcon,2007.0,34.71435371,-9.45485321
162.0,7.0,Eleonora's Falcon,2007.0,36.24720185,-10.72904523
163.0,7.0,Eleonora's Falcon,2007.0,36.98914682,-7.922830033
164.0,7.0,Eleonora's Falcon,2007.0,38.40694618,-9.480658483
165.0,7.0,Eleonora's Falcon,2007.0,39.11954506,-10.77782596
166.0,7.0,Eleonora's Falcon,2007.0,39.36667124,-12.45862046
167.0,7.0,Eleonora's Falcon,2007.0,46.6846704,-16.53699112
168.0,8.0,Eleonora's Falcon,2007.0,2.910201923,39.5727056
169.0,8.0,Eleonora's Falcon,2007.0,3.638675705,36.72869049
170.0,8.0,Eleonora's Falcon,2007.0,3.84351769,36.2527545
171.0,8.0,Eleonora's Falcon,2007.0,4.258620424,35.28760262
172.0,8.0,Eleonora's Falcon,2007.0,5.334959314,34.46879744
173.0,8.0,Eleonora's Falcon,2007.0,3.533815915,34.38684958
174.0,8.0,Eleonora's Falcon,2007.0,7.000937485,33.28019019
175.0,8.0,Eleonora's Falcon,2007.0,9.949376316,32.00447628
176.0,8.0,Eleonora's Falcon,2007.0,10.87285129,30.2662983
177.0,8.0,Eleonora's Falcon,2007.0,12.95765779,30.32406497
178.0,8.0,Eleonora's Falcon,2007.0,12.78704688,27.95234178
179.0,8.0,Eleonora's Falcon,2007.0,12.77560284,26.40087412
180.0,8.0,Eleonora's Falcon,2007.0,15.58828767,24.61848074
181.0,8.0,Eleonora's Falcon,2007.0,10.51799236,19.48541641
182.0,8.0,Eleonora's Falcon,2007.0,10.03136022,14.98697187
183.0,8.0,Eleonora's Falcon,2007.0,9.550489078,12.2160984
184.0,8.0,Eleonora's Falcon,2007.0,9.988410054,10.7756404
185.0,8.0,Eleonora's Falcon,2007.0,9.547155075,9.209895319
186.0,8.0,Eleonora's Falcon,2007.0,10.82957833,8.03370854
187.0,8.0,Eleonora's Falcon,2007.0,12.44461275,9.344003182
188.0,8.0,Eleonora's Falcon,2007.0,13.93902727,8.486676269
189.0,8.0,Eleonora's Falcon,2007.0,13.14265074,6.843599867
190.0,8.0,Eleonora's Falcon,2007.0,14.20945287,3.79731566
191.0,8.0,Eleonora's Falcon,2007.0,17.45393308,1.927567913
192.0,8.0,Eleonora's Falcon,2007.0,16.28481125,3.455901927
193.0,8.0,Eleonora's Falcon,2007.0,15.92472719,4.569487348
194.0,8.0,Eleonora's Falcon,2007.0,15.37771655,5.698855211
195.0,8.0,Eleonora's Falcon,2007.0,16.13426616,6.729173393
196.0,8.0,Eleonora's Falcon,2007.0,16.40953017,8.203366073
197.0,8.0,Eleonora's Falcon,2007.0,17.88829205,6.910879978
198.0,8.0,Eleonora's Falcon,2007.0,17.99802406,5.115409013
199.0,8.0,Eleonora's Falcon,2007.0,19.29825421,5.797382869
200.0,8.0,Eleonora's Falcon,2007.0,20.60453326,1.043513911
201.0,8.0,Eleonora's Falcon,2007.0,26.36593216,2.09264719
202.0,8.0,Eleonora's Falcon,2007.0,27.42289276,-2.526925426
203.0,8.0,Eleonora's Falcon,2007.0,29.30830539,-2.099137606
204.0,8.0,Eleonora's Falcon,2007.0,29.68695712,-2.368197297
205.0,8.0,Eleonora's Falcon,2007.0,30.45995957,-1.846815348
206.0,8.0,Eleonora's Falcon,2007.0,30.15764447,-2.544018995
207.0,8.0,Eleonora's Falcon,2007.0,31.45392019,-1.880386146
208.0,8.0,Eleonora's Falcon,2007.0,31.89937238,-3.30131909
209.0,8.0,Eleonora's Falcon,2007.0,32.9368229,-3.75434089
210.0,8.0,Eleonora's Falcon,2007.0,32.82018705,-5.266038402
211.0,8.0,Eleonora's Falcon,2007.0,34.49615906,-5.747654726
212.0,8.0,Eleonora's Falcon,2007.0,35.92232206,-5.929160784
213.0,8.0,Eleonora's Falcon,2007.0,35.47600923,-7.803294925
214.0,8.0,Eleonora's Falcon,2007.0,36.98914682,-7.922830033
215.0,8.0,Eleonora's Falcon,2007.0,38.40694618,-9.480658483
216.0,8.0,Eleonora's Falcon,2007.0,39.11954506,-10.77782596
217.0,8.0,Eleonora's Falcon,2007.0,39.36667124,-12.45862046
218.0,8.0,Eleonora's Falcon,2007.0,46.6846704,-16.53699112
219.0,9.0,Eurasian Buzzard,2009.0,14.97499165,59.35024882
220.0,9.0,Eurasian Buzzard,2009.0,15.675253,58.35446849
221.0,9.0,Eurasian Buzzard,2009.0,14.43657718,57.49991145
222.0,9.0,Eurasian Buzzard,2009.0,14.57473599,56.78693805
223.0,9.0,Eurasian Buzzard,2009.0,12.84109138,56.95438871
224.0,9.0,Eurasian Buzzard,2009.0,13.59542186,55.948814
225.0,9.0,Eurasian Buzzard,2009.0,12.8882967,55.69053126
226.0,9.0,Eurasian Buzzard,2009.0,11.70237185,55.28172916
227.0,10.0,Eurasian Buzzard,2009.0,14.97499165,59.35024882
228.0,10.0,Eurasian Buzzard,2009.0,15.675253,58.35446849
229.0,10.0,Eurasian Buzzard,2009.0,14.43657718,57.49991145
230.0,10.0,Eurasian Buzzard,2009.0,14.57473599,56.78693805
231.0,10.0,Eurasian Buzzard,2009.0,13.59542186,55.948814
232.0,10.0,Eurasian Buzzard,2009.0,12.8882967,55.69053126
233.0,10.0,Eurasian Buzzard,2009.0,11.70237185,55.28172916
234.0,10.0,Eurasian Buzzard,2009.0,9.446967548,55.35680725
235.0,11.0,Eurasian Buzzard,2009.0,14.97499165,59.35024882
236.0,11.0,Eurasian Buzzard,2009.0,12.85774843,58.29905221
237.0,11.0,Eurasian Buzzard,2009.0,12.84109138,56.95438871
238.0,11.0,Eurasian Buzzard,2009.0,12.8882967,55.69053126
239.0,11.0,Eurasian Buzzard,2009.0,11.70237185,55.28172916
240.0,12.0,Eurasian Buzzard,2009.0,14.97499165,59.35024882
241.0,12.0,Eurasian Buzzard,2009.0,12.85774843,58.29905221
242.0,12.0,Eurasian Buzzard,2009.0,12.84109138,56.95438871
243.0,12.0,Eurasian Buzzard,2009.0,13.59542186,55.948814
244.0,12.0,Eurasian Buzzard,2009.0,12.8882967,55.69053126
245.0,12.0,Eurasian Buzzard,2009.0,11.70237185,55.28172916
246.0,13.0,Eurasian Buzzard,2009.0,14.97499165,59.35024882
247.0,13.0,Eurasian Buzzard,2009.0,12.85774843,58.29905221
248.0,13.0,Eurasian Buzzard,2009.0,12.84109138,56.95438871
249.0,13.0,Eurasian Buzzard,2009.0,9.446967548,55.35680725
250.0,13.0,Eurasian Buzzard,2009.0,9.810081898,54.1828802
251.0,14.0,Eurasian Buzzard,2009.0,14.97499165,59.35024882
252.0,14.0,Eurasian Buzzard,2009.0,12.85774843,58.29905221
253.0,14.0,Eurasian Buzzard,2009.0,12.84109138,56.95438871
254.0,14.0,Eurasian Buzzard,2009.0,13.59542186,55.948814
255.0,14.0,Eurasian Buzzard,2009.0,12.8882967,55.69053126
256.0,14.0,Eurasian Buzzard,2009.0,11.70237185,55.28172916
257.0,14.0,Eurasian Buzzard,2009.0,9.446967548,55.35680725
258.0,14.0,Eurasian Buzzard,2009.0,9.810081898,54.1828802
259.0,14.0,Eurasian Buzzard,2009.0,9.159233626,52.76588295
260.0,14.0,Eurasian Buzzard,2009.0,6.623756377,52.86314895
261.0,14.0,Eurasian Buzzard,2009.0,6.447599731,52.44513597
262.0,14.0,Eurasian Buzzard,2009.0,5.945177855,52.06172569
263.0,14.0,Eurasian Buzzard,2009.0,5.177352144,52.09596544
264.0,14.0,Eurasian Buzzard,2009.0,4.505204608,51.94892404
265.0,14.0,Eurasian Buzzard,2009.0,5.198520545,51.56034033
266.0,14.0,Eurasian Buzzard,2009.0,3.835448308,51.45192739
267.0,14.0,Eurasian Buzzard,2009.0,4.239740917,51.03772668
268.0,15.0,Eurasian Buzzard,2009.0,14.97499165,59.35024882
269.0,15.0,Eurasian Buzzard,2009.0,15.675253,58.35446849
270.0,15.0,Eurasian Buzzard,2009.0,14.43657718,57.49991145
271.0,15.0,Eurasian Buzzard,2009.0,14.57473599,56.78693805
272.0,15.0,Eurasian Buzzard,2009.0,12.84109138,56.95438871
273.0,15.0,Eurasian Buzzard,2009.0,13.59542186,55.948814
274.0,15.0,Eurasian Buzzard,2009.0,12.8882967,55.69053126
275.0,15.0,Eurasian Buzzard,2009.0,11.70237185,55.28172916
276.0,15.0,Eurasian Buzzard,2009.0,9.446967548,55.35680725
277.0,16.0,Eurasian Buzzard,2009.0,14.97499165,59.35024882
278.0,16.0,Eurasian Buzzard,2009.0,15.675253,58.35446849
279.0,16.0,Eurasian Buzzard,2009.0,14.43657718,57.49991145
280.0,16.0,Eurasian Buzzard,2009.0,14.57473599,56.78693805
281.0,16.0,Eurasian Buzzard,2009.0,12.84109138,56.95438871
282.0,16.0,Eurasian Buzzard,2009.0,12.8882967,55.69053126
283.0,16.0,Eurasian Buzzard,2009.0,11.70237185,55.28172916
284.0,16.0,Eurasian Buzzard,2009.0,9.446967548,55.35680725
285.0,16.0,Eurasian Buzzard,2009.0,9.810081898,54.1828802
286.0,17.0,Eurasian Buzzard,2009.0,14.350603,60.9529548
287.0,17.0,Eurasian Buzzard,2009.0,14.97499165,59.35024882
288.0,17.0,Eurasian Buzzard,2009.0,12.85774843,58.29905221
289.0,17.0,Eurasian Buzzard,2009.0,15.675253,58.35446849
290.0,17.0,Eurasian Buzzard,2009.0,14.43657718,57.49991145
291.0,17.0,Eurasian Buzzard,2009.0,14.57473599,56.78693805
292.0,17.0,Eurasian Buzzard,2009.0,13.59542186,55.948814
293.0,17.0,Eurasian Buzzard,2009.0,11.70237185,55.28172916
294.0,18.0,Eurasian Buzzard,2009.0,14.350603,60.9529548
295.0,18.0,Eurasian Buzzard,2009.0,17.68683597,60.04489681
296.0,18.0,Eurasian Buzzard,2009.0,16.31818798,59.80157301
297.0,18.0,Eurasian Buzzard,2009.0,16.6923583,59.07500025
298.0,18.0,Eurasian Buzzard,2009.0,15.675253,58.35446849
299.0,18.0,Eurasian Buzzard,2009.0,14.43657718,57.49991145
300.0,18.0,Eurasian Buzzard,2009.0,14.57473599,56.78693805
301.0,18.0,Eurasian Buzzard,2009.0,13.59542186,55.948814
302.0,18.0,Eurasian Buzzard,2009.0,11.70237185,55.28172916
303.0,18.0,Eurasian Buzzard,2009.0,9.810081898,54.1828802
304.0,18.0,Eurasian Buzzard,2009.0,9.159233626,52.76588295
305.0,18.0,Eurasian Buzzard,2009.0,5.945177855,52.06172569
306.0,19.0,Eurasian Buzzard,2009.0,14.350603,60.9529548
307.0,19.0,Eurasian Buzzard,2009.0,14.97499165,59.35024882
308.0,19.0,Eurasian Buzzard,2009.0,15.675253,58.35446849
309.0,19.0,Eurasian Buzzard,2009.0,14.43657718,57.49991145
310.0,19.0,Eurasian Buzzard,2009.0,14.57473599,56.78693805
311.0,19.0,Eurasian Buzzard,2009.0,13.59542186,55.948814
312.0,19.0,Eurasian Buzzard,2009.0,11.70237185,55.28172916
313.0,20.0,Eurasian Buzzard,2009.0,14.350603,60.9529548
314.0,20.0,Eurasian Buzzard,2009.0,14.97499165,59.35024882
315.0,20.0,Eurasian Buzzard,2009.0,12.85774843,58.29905221
316.0,20.0,Eurasian Buzzard,2009.0,14.43657718,57.49991145
317.0,20.0,Eurasian Buzzard,2009.0,12.84109138,56.95438871
318.0,20.0,Eurasian Buzzard,2009.0,13.59542186,55.948814
319.0,20.0,Eurasian Buzzard,2009.0,12.8882967,55.69053126
320.0,20.0,Eurasian Buzzard,2009.0,11.70237185,55.28172916
321.0,21.0,Lesser Spotted Eagle,1994.0,17.00452941,-18.59884965
322.0,21.0,Lesser Spotted Eagle,1994.0,19.51642257,-16.11853758
323.0,21.0,Lesser Spotted Eagle,1994.0,21.04009647,-12.87968187
324.0,21.0,Lesser Spotted Eagle,1994.0,26.40350178,-8.749800966
325.0,21.0,Lesser Spotted Eagle,1994.0,27.42289276,-2.526925426
326.0,21.0,Lesser Spotted Eagle,1994.0,26.36593216,2.09264719
327.0,21.0,Lesser Spotted Eagle,1994.0,28.67047809,5.548673477
328.0,21.0,Lesser Spotted Eagle,1994.0,28.60061303,8.019714327
329.0,21.0,Lesser Spotted Eagle,1994.0,29.88578342,8.926421189
330.0,21.0,Lesser Spotted Eagle,1994.0,30.82227174,11.29160336
331.0,21.0,Lesser Spotted Eagle,1994.0,29.76498703,14.85324317
332.0,21.0,Lesser Spotted Eagle,1994.0,32.80179655,15.84367916
333.0,21.0,Lesser Spotted Eagle,1994.0,29.35329151,19.56451941
334.0,21.0,Lesser Spotted Eagle,1994.0,33.46010502,18.35536978
335.0,21.0,Lesser Spotted Eagle,1994.0,33.90835381,25.07906146
336.0,21.0,Lesser Spotted Eagle,1994.0,32.24520414,29.67584301
337.0,21.0,Lesser Spotted Eagle,1994.0,32.38503385,30.53346907
338.0,21.0,Lesser Spotted Eagle,1994.0,33.76593589,30.42334804
339.0,21.0,Lesser Spotted Eagle,1994.0,34.86917939,30.83721723
340.0,21.0,Lesser Spotted Eagle,1994.0,34.88281372,32.06639362
341.0,21.0,Lesser Spotted Eagle,1994.0,35.25765421,31.94571203
342.0,21.0,Lesser Spotted Eagle,1994.0,35.38757605,32.81920772
343.0,21.0,Lesser Spotted Eagle,1994.0,35.51622917,33.29672764
344.0,21.0,Lesser Spotted Eagle,1994.0,35.3689175,33.35630326
345.0,21.0,Lesser Spotted Eagle,1994.0,35.85394131,33.64325274
346.0,21.0,Lesser Spotted Eagle,1994.0,35.6895027,33.88701209
347.0,21.0,Lesser Spotted Eagle,1994.0,35.92177557,34.31413172
348.0,21.0,Lesser Spotted Eagle,1994.0,36.18300008,34.54850797
349.0,21.0,Lesser Spotted Eagle,1994.0,36.06454612,34.94214697
350.0,21.0,Lesser Spotted Eagle,1994.0,36.01506094,35.57757767
351.0,21.0,Lesser Spotted Eagle,1994.0,36.25644912,36.44211709
352.0,21.0,Lesser Spotted Eagle,1994.0,35.59445379,37.46169569
353.0,21.0,Lesser Spotted Eagle,1994.0,33.8267951,36.69199268
354.0,21.0,Lesser Spotted Eagle,1994.0,32.63967185,38.0390099
355.0,21.0,Lesser Spotted Eagle,1994.0,30.65645068,38.62266329
356.0,21.0,Lesser Spotted Eagle,1994.0,31.0789769,39.59882266
357.0,21.0,Lesser Spotted Eagle,1994.0,29.58732745,39.27229342
358.0,21.0,Lesser Spotted Eagle,1994.0,30.11845092,40.11461208
359.0,21.0,Lesser Spotted Eagle,1994.0,29.02404097,40.11434495
360.0,21.0,Lesser Spotted Eagle,1994.0,27.44453618,41.68116158
361.0,21.0,Lesser Spotted Eagle,1994.0,27.30690935,42.49184574
362.0,21.0,Lesser Spotted Eagle,1994.0,27.59493823,43.18620819
363.0,21.0,Lesser Spotted Eagle,1994.0,27.93675123,43.65074026
364.0,21.0,Lesser Spotted Eagle,1994.0,28.24776689,44.24492603
365.0,21.0,Lesser Spotted Eagle,1994.0,28.85851199,45.04816555
366.0,21.0,Lesser Spotted Eagle,1994.0,29.86530477,46.74456818
367.0,21.0,Lesser Spotted Eagle,1994.0,31.78984699,47.44197981
368.0,21.0,Lesser Spotted Eagle,1994.0,32.10716061,48.46081432
369.0,21.0,Lesser Spotted Eagle,1994.0,33.79978092,29.02165264
370.0,21.0,Lesser Spotted Eagle,1994.0,33.76593589,30.42334804
371.0,21.0,Lesser Spotted Eagle,1994.0,33.79978092,29.02165264
372.0,21.0,Lesser Spotted Eagle,1994.0,33.90835381,25.07906146
373.0,21.0,Lesser Spotted Eagle,1994.0,35.69897248,19.83255862
374.0,21.0,Lesser Spotted Eagle,1994.0,33.46010502,18.35536978
375.0,21.0,Lesser Spotted Eagle,1994.0,35.75077515,15.98869069
376.0,21.0,Lesser Spotted Eagle,1994.0,35.22083441,14.17111221
377.0,21.0,Lesser Spotted Eagle,1994.0,34.05314925,12.89621932
378.0,21.0,Lesser Spotted Eagle,1994.0,34.12537867,11.26847373
379.0,21.0,Lesser Spotted Eagle,1994.0,32.79589909,9.888035633
380.0,21.0,Lesser Spotted Eagle,1994.0,34.32862318,7.707367955
381.0,21.0,Lesser Spotted Eagle,1994.0,32.32764574,7.378792851
382.0,21.0,Lesser Spotted Eagle,1994.0,33.51922365,4.911051279
383.0,21.0,Lesser Spotted Eagle,1994.0,32.95363071,3.489496201
384.0,21.0,Lesser Spotted Eagle,1994.0,33.11359987,2.923715702
385.0,21.0,Lesser Spotted Eagle,1994.0,32.57184223,2.119374455
386.0,21.0,Lesser Spotted Eagle,1994.0,32.42471411,1.354907518
387.0,21.0,Lesser Spotted Eagle,1994.0,32.32973519,0.965958011
388.0,21.0,Lesser Spotted Eagle,1994.0,31.66750535,0.502045233
389.0,21.0,Lesser Spotted Eagle,1994.0,31.91941763,0.162203782
390.0,21.0,Lesser Spotted Eagle,1994.0,31.67205068,-0.291524827
391.0,21.0,Lesser Spotted Eagle,1994.0,31.39429449,-0.631887939
392.0,21.0,Lesser Spotted Eagle,1994.0,31.45392019,-1.880386146
393.0,21.0,Lesser Spotted Eagle,1994.0,31.89937238,-3.30131909
394.0,21.0,Lesser Spotted Eagle,1994.0,32.9368229,-3.75434089
395.0,21.0,Lesser Spotted Eagle,1994.0,32.82018705,-5.266038402
396.0,21.0,Lesser Spotted Eagle,1994.0,31.32296562,-6.418734814
397.0,21.0,Lesser Spotted Eagle,1994.0,31.35614383,-7.952019976
